"","player.id","player.firstname","player.lastname","team.id","team.name","team.nickname","team.code","team.logo","game","points","pos","min","fgm","fga","fgp","ftm","fta","ftp","tpm","tpa","tpp","offReb","defReb","totReb","assists","pFouls","steals","turnovers","blocks","plusMinus","comment"
"11",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8282,10,"SG","29:59", 3,12,"25.0",1,2,"50.0",3,11,"27.3",0, 6, 6,1,2,0,2,1,"-21",NA
"12",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8298,10,"SG","35:11", 3,15,"20.0",2,2,"100",2, 9,"22.2",0, 3, 3,3,3,1,1,0,"7",NA
"13",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8313,15,"SG","32:26", 6,14,"42.9",0,0,"0.0",3, 9,"33.3",0, 5, 5,6,3,1,1,0,"-18",NA
"14",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8321, 8,"SG","25:54", 3,10,"30.0",0,0,"0.0",2, 8,"25.0",0, 5, 5,1,2,0,2,1,"-26",NA
"15",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8337,18,"SG","30:46", 6,11,"54.5",0,0,"0.0",6,11,"54.5",0, 4, 4,3,3,1,2,0,"0",NA
"16",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8354,26,"SG","38:15", 9,21,"42.9",0,0,"0.0",8,18,"44.4",0, 6, 6,5,5,1,0,0,"3",NA
"17",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8369, 9,"SG","29:15", 3,11,"27.3",1,1,"100",2, 9,"22.2",0, 1, 1,5,3,1,2,0,"-26",NA
"18",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7709,18,"SG","35:44", 5,12,"41.7",3,3,"100",5,11,"45.5",0, 4, 4,3,4,1,2,1,"13",NA
"19",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7732,13,"SG","28:41", 5,12,"41.7",0,0,"0.0",3, 7,"42.9",0, 2, 2,3,1,3,4,1,"-12",NA
"20",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7749,11,"SG","29:20", 4,11,"36.4",0,0,"0.0",3, 6,"50.0",0, 6, 6,2,3,1,2,0,"12",NA
"21",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7781,29,"SG","37:30",10,17,"58.8",2,2,"100",7,12,"58.3",0, 5, 5,3,2,3,1,1,"16",NA
"22",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7800,22,"SG","39:37", 7,12,"58.3",3,3,"100",5, 8,"62.5",1, 2, 3,2,1,1,2,1,"7",NA
